#
# Uncertainties in the thermally averaged Gaunt factors.
# The layout is the same as the table above.
#
  1.7588e-04  1.7385e-04  1.4772e-04  1.7600e-04  1.8460e-04  1.7206e-04  1.6872e-04  1.7066e-04  1.7019e-04  1.7019e-04  1.7030e-04  1.7179e-04  1.6764e-04  1.6765e-04  1.5578e-04  1.5774e-04  1.6045e-04  1.6191e-04  1.6081e-04  1.5698e-04  1.5493e-04  1.5898e-04  1.5780e-04  1.5782e-04  1.5786e-04  1.5784e-04  1.9455e-04  1.9255e-04  1.4871e-04  1.5147e-04  1.4737e-04  1.4660e-04  1.8342e-04  1.4490e-04  1.8114e-04  1.9509e-04  1.8550e-04  1.5274e-04  1.6810e-04  1.7517e-04  1.4882e-04  1.5878e-04  1.6679e-04  1.6842e-04  1.5431e-04  1.4854e-04  1.3705e-04  1.5709e-04  1.3854e-04  1.3069e-04  1.4951e-04  1.4415e-04  1.4451e-04  1.4597e-04  1.6037e-04  1.2047e-04  1.4782e-04  1.3513e-04  1.3820e-04  1.3896e-04  1.3178e-04  1.3660e-04  1.2964e-04  1.4043e-04  1.3559e-04  1.2505e-04  1.1312e-04  1.2841e-04  1.2437e-04  1.0797e-04  1.3555e-04  1.2988e-04  1.2125e-04  1.2061e-04  1.1443e-04  1.1945e-04  1.1375e-04  1.1807e-04  1.1342e-04  1.0698e-04  1.0497e-04
  1.5708e-04  1.6151e-04  1.5708e-04  1.5708e-04  1.5400e-04  1.5731e-04  1.7999e-04  1.7999e-04  1.9118e-04  1.5249e-04  1.5249e-04  1.5377e-04  1.7631e-04  1.8606e-04  2.0540e-04  2.0538e-04  1.7692e-04  2.0174e-04  1.8543e-04  2.0306e-04  1.9973e-04  1.8997e-04  1.8988e-04  1.8761e-04  1.9067e-04  1.7306e-04  1.8407e-04  1.6266e-04  1.6585e-04  1.6075e-04  1.5982e-04  1.5651e-04  1.5779e-04  1.5426e-04  1.5309e-04  1.6206e-04  1.5161e-04  1.6073e-04  1.6905e-04  1.4770e-04  1.6398e-04  1.6245e-04  1.7592e-04  1.5637e-04  1.4317e-04  1.3251e-04  1.5584e-04  1.3738e-04  1.2707e-04  1.6069e-04  1.3281e-04  1.4872e-04  1.4993e-04  1.5908e-04  1.4209e-04  1.3595e-04  1.3384e-04  1.4257e-04  1.3408e-04  1.3046e-04  1.3540e-04  1.2836e-04  1.3918e-04  1.3437e-04  1.2691e-04  1.0980e-04  1.2722e-04  1.0785e-04  1.0533e-04  1.3427e-04  9.7981e-05  1.2008e-04  1.1601e-04  1.1328e-04  1.1828e-04  1.1041e-04  1.1159e-04  1.1227e-04  1.0571e-04  1.0570e-04  1.1004e-04
  1.8290e-04  1.8290e-04  1.6360e-04  1.6360e-04  1.7262e-04  1.6390e-04  1.7262e-04  1.5114e-04  1.5114e-04  1.5782e-04  1.5782e-04  1.6838e-04  1.6838e-04  1.6401e-04  1.6464e-04  1.6889e-04  1.5563e-04  1.6130e-04  1.6398e-04  1.6334e-04  1.6761e-04  1.8298e-04  1.8316e-04  1.5237e-04  1.5852e-04  1.9409e-04  1.4833e-04  1.4789e-04  1.5116e-04  1.4673e-04  1.4601e-04  1.4237e-04  1.4433e-04  1.4055e-04  1.6717e-04  1.6602e-04  1.6606e-04  1.6775e-04  1.7775e-04  1.5852e-04  1.6115e-04  1.6589e-04  1.5188e-04  1.4625e-04  1.3495e-04  1.5046e-04  1.4526e-04  1.2605e-04  1.5937e-04  1.4043e-04  1.4217e-04  1.4863e-04  1.3644e-04  1.4468e-04  1.3465e-04  1.2259e-04  1.3984e-04  1.3281e-04  1.4382e-04  1.3121e-04  1.2707e-04  1.3795e-04  1.3315e-04  1.2559e-04  1.0881e-04  1.3627e-04  9.9914e-05  1.0435e-04  1.2636e-04  1.2740e-04  1.1896e-04  1.1813e-04  1.1208e-04  1.1441e-04  1.0918e-04  1.1044e-04  1.1568e-04  1.0438e-04  1.0457e-04  1.0895e-04  1.0267e-04
  1.9338e-04  1.5835e-04  1.5835e-04  1.5414e-04  1.5870e-04  1.5449e-04  1.5449e-04  1.5621e-04  1.5621e-04  1.5777e-04  1.5777e-04  1.5106e-04  1.8311e-04  1.7636e-04  1.7636e-04  1.8927e-04  1.8927e-04  1.5455e-04  1.5953e-04  1.8253e-04  1.7818e-04  1.5504e-04  1.5497e-04  1.5150e-04  1.7371e-04  1.4733e-04  1.9597e-04  1.8026e-04  1.9480e-04  1.9410e-04  1.8412e-04  1.9238e-04  1.8213e-04  1.8101e-04  1.7309e-04  1.7186e-04  1.6644e-04  1.6874e-04  1.5729e-04  1.4813e-04  1.3674e-04  1.5067e-04  1.4087e-04  1.3046e-04  1.5334e-04  1.3506e-04  1.4944e-04  1.5074e-04  1.3917e-04  1.4100e-04  1.4212e-04  1.5649e-04  1.4346e-04  1.3515e-04  1.4583e-04  1.3862e-04  1.3635e-04  1.1347e-04  1.3002e-04  1.2504e-04  1.1291e-04  1.3194e-04  1.2428e-04  1.0782e-04  1.3496e-04  9.8953e-05  1.2094e-04  1.2029e-04  1.2617e-04  1.2259e-04  1.1356e-04  1.1095e-04  1.1593e-04  1.0790e-04  1.0671e-04  1.1451e-04  1.0309e-04  1.0159e-04  1.1606e-04  9.9759e-05  9.7009e-05
  1.7485e-04  1.8298e-04  1.8298e-04  1.7893e-04  1.8340e-04  1.7893e-04  1.7553e-04  1.8047e-04  1.8047e-04  1.6092e-04  1.9551e-04  1.7511e-04  1.5356e-04  1.8391e-04  1.5403e-04  1.7027e-04  1.5949e-04  1.8179e-04  1.7327e-04  1.5302e-04  1.5032e-04  1.5030e-04  1.6950e-04  1.6888e-04  1.6229e-04  1.5530e-04  1.5499e-04  1.5337e-04  1.5395e-04  1.6135e-04  1.5108e-04  1.5923e-04  1.4917e-04  1.4756e-04  1.4649e-04  1.4541e-04  1.7507e-04  1.5606e-04  1.4291e-04  1.3569e-04  1.5548e-04  1.3724e-04  1.2943e-04  1.4799e-04  1.4278e-04  1.2403e-04  1.5671e-04  1.3779e-04  1.4558e-04  1.4084e-04  1.5520e-04  1.3848e-04  1.3205e-04  1.4459e-04  1.3219e-04  1.2768e-04  1.1247e-04  1.4027e-04  1.0385e-04  1.1191e-04  1.2695e-04  1.0779e-04  1.0684e-04  1.3369e-04  9.7953e-05  1.1977e-04  1.1907e-04  9.9548e-05  1.1805e-04  1.1234e-04  1.1637e-04  1.1212e-04  1.0670e-04  1.0810e-04  1.1322e-04  1.0397e-04  1.0048e-04  1.1484e-04  8.7480e-05  9.5261e-05  1.0581e-04
  1.4492e-04  1.4492e-04  1.4268e-04  1.4492e-04  1.4268e-04  1.4268e-04  1.6255e-04  1.5687e-04  1.5687e-04  1.5897e-04  1.5743e-04  1.5637e-04  1.3535e-04  1.3535e-04  1.6167e-04  1.6169e-04  1.8072e-04  1.5646e-04  1.5602e-04  1.5129e-04  1.5552e-04  1.5566e-04  1.5586e-04  1.5236e-04  1.4647e-04  1.6721e-04  1.3958e-04  1.6637e-04  1.6581e-04  1.7089e-04  1.6438e-04  1.5762e-04  1.5664e-04  1.6199e-04  1.6084e-04  1.5966e-04  1.5482e-04  1.4583e-04  1.3464e-04  1.5017e-04  1.3608e-04  1.2588e-04  1.5872e-04  1.4155e-04  1.4705e-04  1.4816e-04  1.3667e-04  1.3866e-04  1.3624e-04  1.4779e-04  1.3728e-04  1.3075e-04  1.1951e-04  1.3617e-04  1.2636e-04  1.1371e-04  1.2908e-04  1.0286e-04  1.3417e-04  1.2465e-04  1.0660e-04  1.0425e-04  1.2593e-04  9.6970e-05  1.1866e-04  1.1782e-04  1.1185e-04  1.1689e-04  1.0906e-04  1.1022e-04  1.1098e-04  1.0444e-04  1.0444e-04  1.1211e-04  1.0049e-04  9.9279e-05  1.0790e-04  8.6344e-05  9.4147e-05  1.0043e-04  8.3830e-05
  1.4980e-04  1.4980e-04  1.4763e-04  1.4980e-04  1.4763e-04  1.4638e-04  1.4791e-04  1.4791e-04  1.4791e-04  1.6881e-04  1.6881e-04  1.6358e-04  1.7170e-04  1.6393e-04  1.4315e-04  1.4044e-04  1.4445e-04  1.4164e-04  1.6307e-04  1.7459e-04  1.7446e-04  1.7899e-04  1.7886e-04  1.7422e-04  1.7474e-04  1.7403e-04  1.7962e-04  1.7258e-04  1.7181e-04  1.6650e-04  1.7012e-04  1.6454e-04  1.6065e-04  1.5946e-04  1.5823e-04  1.5699e-04  1.4058e-04  1.3358e-04  1.5298e-04  1.3492e-04  1.4897e-04  1.5739e-04  1.3912e-04  1.5107e-04  1.4686e-04  1.3517e-04  1.4314e-04  1.3829e-04  1.3195e-04  1.3319e-04  1.3343e-04  1.1849e-04  1.3495e-04  1.2808e-04  1.1049e-04  1.2788e-04  1.0246e-04  1.2826e-04  1.2341e-04  1.3091e-04  1.2225e-04  1.2468e-04  1.2547e-04  1.2231e-04  1.1662e-04  1.1072e-04  1.1570e-04  1.0779e-04  1.0907e-04  1.1422e-04  1.0312e-04  1.0331e-04  1.0762e-04  1.0140e-04  9.8163e-05  1.1228e-04  8.5148e-05  9.2761e-05  1.0314e-04  8.2600e-05  8.9944e-05
  1.5414e-04  1.8731e-04  1.5414e-04  1.8731e-04  1.8731e-04  1.5660e-04  1.5660e-04  1.5660e-04  1.5660e-04  1.7602e-04  1.4322e-04  1.4438e-04  1.4484e-04  1.4221e-04  1.4837e-04  1.5638e-04  1.5009e-04  1.5828e-04  1.3831e-04  1.3830e-04  1.3829e-04  1.3826e-04  1.5109e-04  1.5104e-04  1.4718e-04  1.4743e-04  1.4662e-04  1.4614e-04  1.7507e-04  1.4475e-04  1.7353e-04  1.7261e-04  1.6444e-04  1.6331e-04  1.6212e-04  1.6091e-04  1.2917e-04  1.4768e-04  1.3376e-04  1.2385e-04  1.5606e-04  1.3783e-04  1.4982e-04  1.4052e-04  1.5455e-04  1.4193e-04  1.3368e-04  1.4528e-04  1.3489e-04  1.2816e-04  1.1452e-04  1.3003e-04  1.2676e-04  1.0950e-04  1.3641e-04  1.0087e-04  1.2710e-04  1.2674e-04  1.1955e-04  1.2109e-04  1.1385e-04  1.1436e-04  1.2113e-04  1.1214e-04  1.1445e-04  1.1458e-04  1.0658e-04  1.0788e-04  1.1294e-04  1.0183e-04  1.0036e-04  1.1434e-04  9.8545e-05  9.5888e-05  1.0553e-04  8.4026e-05  9.1777e-05  9.7927e-05  8.1226e-05  9.1442e-05  9.1147e-05
  1.5213e-04  1.5057e-04  1.5213e-04  1.5057e-04  1.4982e-04  1.4982e-04  1.4982e-04  1.4982e-04  1.4980e-04  1.5412e-04  1.4604e-04  1.4967e-04  1.4676e-04  1.4676e-04  1.3951e-04  1.4299e-04  1.4141e-04  1.4141e-04  1.3888e-04  1.4278e-04  1.4286e-04  1.4298e-04  1.4138e-04  1.3921e-04  1.3933e-04  1.6583e-04  1.6059e-04  1.6006e-04  1.5550e-04  1.5874e-04  1.5391e-04  1.4989e-04  1.4886e-04  1.4776e-04  1.4663e-04  1.5117e-04  1.4643e-04  1.4139e-04  1.4656e-04  1.5474e-04  1.3661e-04  1.4857e-04  1.3606e-04  1.5326e-04  1.3703e-04  1.3067e-04  1.4402e-04  1.3082e-04  1.2637e-04  1.1645e-04  1.3252e-04  1.0339e-04  1.2904e-04  1.3513e-04  9.9875e-05  1.3052e-04  1.2093e-04  1.1838e-04  1.2320e-04  1.1438e-04  1.1322e-04  1.1836e-04  1.0841e-04  1.1328e-04  1.1080e-04  1.0440e-04  1.0677e-04  1.1183e-04  1.0051e-04  9.9164e-05  1.0513e-04  8.6327e-05  9.4115e-05  1.0436e-04  8.2991e-05  9.3915e-05  9.6790e-05  8.0082e-05  8.7512e-05  8.8241e-05  9.1843e-05
  1.6163e-04  1.3629e-04  1.6163e-04  1.6163e-04  1.6795e-04  1.6795e-04  1.6795e-04  1.6795e-04  1.3998e-04  1.6820e-04  1.5476e-04  1.5476e-04  1.6893e-04  1.6893e-04  1.8593e-04  1.5312e-04  1.8592e-04  1.7792e-04  1.7785e-04  1.7775e-04  1.8230e-04  1.7402e-04  1.7371e-04  1.5350e-04  1.5222e-04  1.5239e-04  1.5190e-04  1.4588e-04  1.5721e-04  1.4446e-04  1.4368e-04  1.3890e-04  1.3793e-04  1.3692e-04  1.3587e-04  1.3238e-04  1.4015e-04  1.4536e-04  1.4638e-04  1.3520e-04  1.4733e-04  1.3797e-04  1.3205e-04  1.3300e-04  1.2937e-04  1.1823e-04  1.3464e-04  1.2505e-04  1.1252e-04  1.2763e-04  1.2412e-04  1.0753e-04  1.3383e-04  1.2038e-04  1.2931e-04  1.1970e-04  1.2723e-04  1.1876e-04  1.1315e-04  1.1531e-04  1.1288e-04  1.0709e-04  1.0462e-04  1.1827e-04  1.0315e-04  1.0315e-04  1.0739e-04  9.9268e-05  9.8048e-05  1.1179e-04  8.5128e-05  9.3396e-05  1.0277e-04  8.2697e-05  9.2818e-05  9.2781e-05  9.4699e-05  8.6444e-05  8.7120e-05  8.8695e-05  7.8702e-05
  1.7006e-04  1.7687e-04  1.7006e-04  1.5494e-04  1.5494e-04  1.5494e-04  1.5494e-04  1.3833e-04  1.3833e-04  1.3143e-04  1.3306e-04  1.4648e-04  1.4649e-04  1.4446e-04  1.4832e-04  1.4630e-04  1.4631e-04  1.4902e-04  1.3687e-04  1.3687e-04  1.3687e-04  1.3561e-04  1.5575e-04  1.6262e-04  1.6940e-04  1.6222e-04  1.6189e-04  1.3341e-04  1.6078e-04  1.3234e-04  1.2843e-04  1.2764e-04  1.2678e-04  1.2587e-04  1.2253e-04  1.2156e-04  1.4938e-04  1.4508e-04  1.3390e-04  1.4160e-04  1.3349e-04  1.3070e-04  1.3464e-04  1.2808e-04  1.1432e-04  1.3343e-04  1.2670e-04  1.0936e-04  1.2644e-04  1.0141e-04  1.2671e-04  1.3256e-04  9.7881e-05  1.2807e-04  1.1544e-04  1.2600e-04  1.1760e-04  1.1010e-04  1.1092e-04  1.1174e-04  1.0561e-04  1.0520e-04  1.0933e-04  9.0958e-05  1.1391e-04  1.0625e-04  1.0010e-04  9.5818e-05  1.1068e-04  8.4002e-05  9.1744e-05  9.7654e-05  8.0565e-05  9.1185e-05  9.0955e-05  7.7456e-05  8.4650e-05  8.5089e-05  8.7575e-05  7.7668e-05  8.0403e-05
